county_orig	county_clean	state_clean	count	match	fips	error	err2	
WRIGHT(MO)	WRIGHT	MO	1	WRIGHT-MO	39229	FALSE	0	
DE KALB(IL)	DE KALB	IL	39	DE KALB-IL	#N/A	TRUE	1	
HENNEPIN(MN)	HENNEPIN	MN	249	HENNEPIN-MN	51053	FALSE	0	
DAKOTA(MN)	DAKOTA	MN	19	DAKOTA-MN	31037	FALSE	0	
ANOKA(MN)	ANOKA	MN	18	ANOKA-MN	37003	FALSE	0	
RAMSEY(MN)	RAMSEY	MN	18	RAMSEY-MN	38123	FALSE	0	
WASHINGTON(MN)	WASHINGTON	MN	17	WASHINGTON-MN	29163	FALSE	0	
BLUE EARTH(MN)	BLUE EARTH	MN	8	BLUE EARTH-MN	16013	FALSE	0	
FREEBORN(MN)	FREEBORN	MN	8	FREEBORN-MN	48047	FALSE	0	
STEARNS(MN)	STEARNS	MN	8	STEARNS-MN	27145	FALSE	0	
OLMSTED(MN)	OLMSTED	MN	7	OLMSTED-MN	16109	FALSE	0	
RICE(MN)	RICE	MN	7	RICE-MN	49131	FALSE	0	
SHERBURNE(MN)	SHERBURNE	MN	7	SHERBURNE-MN	20141	FALSE	0	
ISANTI(MN)	ISANTI	MN	6	ISANTI-MN	53059	FALSE	0	
CARLTON(MN)	CARLTON	MN	5	CARLTON-MN	72017	FALSE	0	
CASS(MN)	CASS	MN	5	CASS-MN	29021	FALSE	0	
PINE(MN)	PINE	MN	5	PINE-MN	12115	FALSE	0	
WINONA(MN)	WINONA	MN	5	WINONA-MN	01169	FALSE	0	
NICOLLET(MN)	NICOLLET	MN	4	NICOLLET-MN	56103	FALSE	0	
SCOTT(MN)	SCOTT	MN	4	SCOTT-MN	29139	FALSE	0	
AITKIN(MN)	AITKIN	MN	3	AITKIN-MN	12001	FALSE	0	
BELTRAMI(MN)	BELTRAMI	MN	3	BELTRAMI-MN	13007	FALSE	0	
BENTON(MN)	BENTON	MN	3	BENTON-MN	29009	FALSE	0	
CROW WING(MN)	CROW WING	MN	3	CROW WING-MN	08035	FALSE	0	
MILLE LACS(MN)	MILLE LACS	MN	3	MILLE LACS-MN	05095	FALSE	0	
MOWER(MN)	MOWER	MN	3	MOWER-MN	21099	FALSE	0	
WABASHA(MN)	WABASHA	MN	3	WABASHA-MN	20157	FALSE	0	
WASECA(MN)	WASECA	MN	3	WASECA-MN	56161	FALSE	0	
BECKER(MN)	BECKER	MN	2	BECKER-MN	40005	FALSE	0	
BROWN(MN)	BROWN	MN	2	BROWN-MN	31015	FALSE	0	
CLEARWATER(MN)	CLEARWATER	MN	2	CLEARWATER-MN	01029	FALSE	0	
HOUSTON(MN)	HOUSTON	MN	2	HOUSTON-MN	47055	FALSE	0	
KANABEC(MN)	KANABEC	MN	2	KANABEC-MN	54065	FALSE	0	
KANDIYOHI(MN)	KANDIYOHI	MN	2	KANDIYOHI-MN	17067	FALSE	0	
POLK(MN)	POLK	MN	2	POLK-MN	29119	FALSE	0	
STEELE(MN)	STEELE	MN	2	STEELE-MN	38147	FALSE	0	
TODD(MN)	TODD	MN	2	TODD-MN	46153	FALSE	0	
BIG STONE(MN)	BIG STONE	MN	1	BIG STONE-MN	38011	FALSE	0	
CHISAGO(MN)	CHISAGO	MN	1	CHISAGO-MN	50025	FALSE	0	
DODGE(MN)	DODGE	MN	1	DODGE-MN	31039	FALSE	0	
DOUGLAS(MN)	DOUGLAS	MN	1	DOUGLAS-MN	29041	FALSE	0	
FARIBAULT(MN)	FARIBAULT	MN	1	FARIBAULT-MN	46043	FALSE	0	
FILLMORE(MN)	FILLMORE	MN	1	FILLMORE-MN	31045	FALSE	0	
GOODHUE(MN)	GOODHUE	MN	1	GOODHUE-MN	16049	FALSE	0	
ITASCA(MN)	ITASCA	MN	1	ITASCA-MN	28061	FALSE	0	
KOOCHICHING(MN)	KOOCHICHING	MN	1	KOOCHICHING-MN	16071	FALSE	0	
LE SUEUR(MN)	LE SUEUR	MN	1	LE SUEUR-MN	35079	FALSE	0	
MARTIN(MN)	MARTIN	MN	1	MARTIN-MN	37091	FALSE	0	
MEEKER(MN)	MEEKER	MN	1	MEEKER-MN	39093	FALSE	0	
MORRISON(MN)	MORRISON	MN	1	MORRISON-MN	39097	FALSE	0	
PENNINGTON(MN)	PENNINGTON	MN	1	PENNINGTON-MN	46113	FALSE	0	
POPE(MN)	POPE	MN	1	POPE-MN	51121	FALSE	0	
REDWOOD(MN)	REDWOOD	MN	1	REDWOOD-MN	48127	FALSE	0	
ROCK(MN)	ROCK	MN	1	ROCK-MN	31133	FALSE	0	
WRIGHT(MN)	WRIGHT	MN	1	WRIGHT-MN	29171	FALSE	0	
OUACHITA(LA)	OUACHITA	LA	35	OUACHITA-LA	#N/A	TRUE	1	
VERNON(LA)	VERNON	LA	31	VERNON-LA	#N/A	TRUE	1	
BERRIEN(MI)	BERRIEN	MI	89	BERRIEN-MI	37021	FALSE	0	
KALAMAZOO(MI)	KALAMAZOO	MI	63	KALAMAZOO-MI	15077	FALSE	0	
WAYNE(MI)	WAYNE	MI	62	WAYNE-MI	29163	FALSE	0	
KENT(MI)	KENT	MI	44	KENT-MI	44081	FALSE	0	
OAKLAND(MI)	OAKLAND	MI	39	OAKLAND-MI	47125	FALSE	0	
INGHAM(MI)	INGHAM	MI	37	INGHAM-MI	06065	FALSE	0	
GENESEE(MI)	GENESEE	MI	35	GENESEE-MI	36049	FALSE	0	
MACOMB(MI)	MACOMB	MI	32	MACOMB-MI	01099	FALSE	0	
CALHOUN(MI)	CALHOUN	MI	23	CALHOUN-MI	28025	FALSE	0	
MUSKEGON(MI)	MUSKEGON	MI	20	MUSKEGON-MI	39121	FALSE	0	
VAN BUREN(MI)	VAN BUREN	MI	19	VAN BUREN-MI	47159	FALSE	0	
SAGINAW(MI)	SAGINAW	MI	18	SAGINAW-MI	08145	FALSE	0	
CASS(MI)	CASS	MI	13	CASS-MI	27027	FALSE	0	
ALLEGAN(MI)	ALLEGAN	MI	10	ALLEGAN-MI	24005	FALSE	0	
CLARE(MI)	CLARE	MI	9	CLARE-MI	45035	FALSE	0	
BARRY(MI)	BARRY	MI	8	BARRY-MI	29015	FALSE	0	
BRANCH(MI)	BRANCH	MI	8	BRANCH-MI	13023	FALSE	0	
GRAND TRAVERSE(MI)	GRAND TRAVERSE	MI	8	GRAND TRAVERSE-MI	08055	FALSE	0	
OTTAWA(MI)	OTTAWA	MI	8	OTTAWA-MI	39139	FALSE	0	
DELTA(MI)	DELTA	MI	7	DELTA-MI	48041	FALSE	0	
IONIA(MI)	IONIA	MI	7	IONIA-MI	26067	FALSE	0	
MARQUETTE(MI)	MARQUETTE	MI	7	MARQUETTE-MI	55103	FALSE	0	
MONTCALM(MI)	MONTCALM	MI	7	MONTCALM-MI	06117	FALSE	0	
EATON(MI)	EATON	MI	6	EATON-MI	55045	FALSE	0	
JACKSON(MI)	JACKSON	MI	6	JACKSON-MI	27075	FALSE	0	
MECOSTA(MI)	MECOSTA	MI	6	MECOSTA-MI	39107	FALSE	0	
MENOMINEE(MI)	MENOMINEE	MI	5	MENOMINEE-MI	55109	FALSE	0	
MONROE(MI)	MONROE	MI	5	MONROE-MI	29115	FALSE	0	
WASHTENAW(MI)	WASHTENAW	MI	5	WASHTENAW-MI	37161	FALSE	0	
MANISTEE(MI)	MANISTEE	MI	4	MANISTEE-MI	55101	FALSE	0	
DICKINSON(MI)	DICKINSON	MI	3	DICKINSON-MI	47043	FALSE	0	
HURON(MI)	HURON	MI	3	HURON-MI	39063	FALSE	0	
IRON(MI)	IRON	MI	3	IRON-MI	29071	FALSE	0	
MIDLAND(MI)	MIDLAND	MI	3	MIDLAND-MI	48111	FALSE	0	
NEWAYGO(MI)	NEWAYGO	MI	3	NEWAYGO-MI	45123	FALSE	0	
OCEANA(MI)	OCEANA	MI	3	OCEANA-MI	48127	FALSE	0	
BAY(MI)	BAY	MI	2	BAY-MI	72017	FALSE	0	
HILLSDALE(MI)	HILLSDALE	MI	2	HILLSDALE-MI	28059	FALSE	0	
LAKE(MI)	LAKE	MI	2	LAKE-MI	27085	FALSE	0	
SHIAWASSEE(MI)	SHIAWASSEE	MI	2	SHIAWASSEE-MI	16155	FALSE	0	
TUSCOLA(MI)	TUSCOLA	MI	2	TUSCOLA-MI	13157	FALSE	0	
ALGER(MI)	ALGER	MI	1	ALGER-MI	19003	FALSE	0	
ALPENA(MI)	ALPENA	MI	1	ALPENA-MI	06007	FALSE	0	
CHEBOYGAN(MI)	CHEBOYGAN	MI	1	CHEBOYGAN-MI	53031	FALSE	0	
CHIPPEWA(MI)	CHIPPEWA	MI	1	CHIPPEWA-MI	27033	FALSE	0	
CLINTON(MI)	CLINTON	MI	1	CLINTON-MI	29037	FALSE	0	
CRAWFORD(MI)	CRAWFORD	MI	1	CRAWFORD-MI	29039	FALSE	0	
EMMET(MI)	EMMET	MI	1	EMMET-MI	38047	FALSE	0	
GRATIOT(MI)	GRATIOT	MI	1	GRATIOT-MI	21057	FALSE	0	
HOUGHTON(MI)	HOUGHTON	MI	1	HOUGHTON-MI	01061	FALSE	0	
IOSCO(MI)	IOSCO	MI	1	IOSCO-MI	19069	FALSE	0	
ISABELLA(MI)	ISABELLA	MI	1	ISABELLA-MI	27073	FALSE	0	
LAPEER(MI)	LAPEER	MI	1	LAPEER-MI	18087	FALSE	0	
LENAWEE(MI)	LENAWEE	MI	1	LENAWEE-MI	37091	FALSE	0	
LUCE(MI)	LUCE	MI	1	LUCE-MI	13095	FALSE	0	
MACKINAC(MI)	MACKINAC	MI	1	MACKINAC-MI	26097	FALSE	0	
MASON(MI)	MASON	MI	1	MASON-MI	48105	FALSE	0	
MISSAUKEE(MI)	MISSAUKEE	MI	1	MISSAUKEE-MI	05113	FALSE	0	
OGEMAW(MI)	OGEMAW	MI	1	OGEMAW-MI	17129	FALSE	0	
OSCEOLA(MI)	OSCEOLA	MI	1	OSCEOLA-MI	26133	FALSE	0	
OTSEGO(MI)	OTSEGO	MI	1	OTSEGO-MI	36137	FALSE	0	
SCHOOLCRAFT(MI)	SCHOOLCRAFT	MI	1	SCHOOLCRAFT-MI	17153	FALSE	0	
WEXFORD(MI)	WEXFORD	MI	1	WEXFORD-MI	48165	FALSE	0	
CUMBERLAND(ME)	CUMBERLAND	ME	3	CUMBERLAND-ME	37005	FALSE	0	
AROOSTOOK(ME)	AROOSTOOK	ME	2	AROOSTOOK-ME	72003	FALSE	0	
KENNEBEC(ME)	KENNEBEC	ME	2	KENNEBEC-ME	55011	FALSE	0	
PENOBSCOT(ME)	PENOBSCOT	ME	2	PENOBSCOT-ME	72019	FALSE	0	
PISCATAQUIS(ME)	PISCATAQUIS	ME	2	PISCATAQUIS-ME	08021	FALSE	0	
SOMERSET(ME)	SOMERSET	ME	2	SOMERSET-ME	34025	FALSE	0	
ANDROSCOGGIN(ME)	ANDROSCOGGIN	ME	1	ANDROSCOGGIN-ME	48001	FALSE	0	
HANCOCK(ME)	HANCOCK	ME	1	HANCOCK-ME	28009	FALSE	0	
OXFORD(ME)	OXFORD	ME	1	OXFORD-ME	29017	FALSE	0	
WASHINGTON(ME)	WASHINGTON	ME	1	WASHINGTON-ME	27029	FALSE	0	
YORK(ME)	YORK	ME	1	YORK-ME	31031	FALSE	0	
TANGIPAHOA(LA)	TANGIPAHOA	LA	22	TANGIPAHOA-LA	#N/A	TRUE	1	
RAPIDES(LA)	RAPIDES	LA	20	RAPIDES-LA	#N/A	TRUE	1	
BALTIMORE(MD)	BALTIMORE	MD	8	BALTIMORE-MD	45005	FALSE	0	
ANNE ARUNDEL(MD)	ANNE ARUNDEL	MD	5	ANNE ARUNDEL-MD	27003	FALSE	0	
BALTIMORE CITY(MD)	BALTIMORE CITY	MD	4	BALTIMORE CITY-MD	24510	FALSE	0	
MONTGOMERY(MD)	MONTGOMERY	MD	4	MONTGOMERY-MD	29031	FALSE	0	
WASHINGTON(MD)	WASHINGTON	MD	3	WASHINGTON-MD	23043	FALSE	0	
CHARLES(MD)	CHARLES	MD	2	CHARLES-MD	45017	FALSE	0	
HARFORD(MD)	HARFORD	MD	2	HARFORD-MD	21025	FALSE	0	
ALLEGANY(MD)	ALLEGANY	MD	1	ALLEGANY-MD	36001	FALSE	0	
CECIL(MD)	CECIL	MD	1	CECIL-MD	19015	FALSE	0	
FREDERICK(MD)	FREDERICK	MD	1	FREDERICK-MD	51021	FALSE	0	
TALBOT(MD)	TALBOT	MD	1	TALBOT-MD	13041	FALSE	0	
WICOMICO(MD)	WICOMICO	MD	1	WICOMICO-MD	48045	FALSE	0	
WORCESTER(MD)	WORCESTER	MD	1	WORCESTER-MD	13047	FALSE	0	
HAMPDEN(MA)	HAMPDEN	MA	75	HAMPDEN-MA	25013	FALSE	0	
MIDDLESEX(MA)	MIDDLESEX	MA	9	MIDDLESEX-MA	34017	FALSE	0	
ESSEX(MA)	ESSEX	MA	6	ESSEX-MA	34009	FALSE	0	
NORFOLK(MA)	NORFOLK	MA	6	NORFOLK-MA	27021	FALSE	0	
WORCESTER(MA)	WORCESTER	MA	5	WORCESTER-MA	24027	FALSE	0	
FRANKLIN(MA)	FRANKLIN	MA	2	FRANKLIN-MA	23011	FALSE	0	
BARNSTABLE(MA)	BARNSTABLE	MA	1	BARNSTABLE-MA	45001	FALSE	0	
BERKSHIRE(MA)	BERKSHIRE	MA	1	BERKSHIRE-MA	35003	FALSE	0	
BRISTOL(MA)	BRISTOL	MA	1	BRISTOL-MA	44005	FALSE	0	
HAMPSHIRE(MA)	HAMPSHIRE	MA	1	HAMPSHIRE-MA	54015	FALSE	0	
SUFFOLK(MA)	SUFFOLK	MA	1	SUFFOLK-MA	36025	FALSE	0	
ANCHORAGE(AK)	ANCHORAGE	AK	19	ANCHORAGE-AK	#N/A	TRUE	1	
SAINT TAMMANY(LA)	SAINT TAMMANY	LA	18	SAINT TAMMANY-LA	#N/A	TRUE	1	
LINCOLN(LA)	LINCOLN	LA	16	LINCOLN-LA	#N/A	TRUE	1	
BOSSIER(LA)	BOSSIER	LA	15	BOSSIER-LA	#N/A	TRUE	1	
SAINT BERNARD(LA)	SAINT BERNARD	LA	15	SAINT BERNARD-LA	#N/A	TRUE	1	
SAINT LOUIS(MN)	SAINT LOUIS	MN	14	SAINT LOUIS-MN	#N/A	TRUE	1	
PRINCE GEORGES(MD)	PRINCE GEORGES	MD	14	PRINCE GEORGES-MD	#N/A	TRUE	1	
SAINT CHARLES(MO)	SAINT CHARLES	MO	13	SAINT CHARLES-MO	#N/A	TRUE	1	
SAINT LOUIS CITY(MO)	SAINT LOUIS CITY	MO	13	SAINT LOUIS CITY-MO	#N/A	TRUE	1	
SAINT JOSEPH(MI)	SAINT JOSEPH	MI	13	SAINT JOSEPH-MI	#N/A	TRUE	1	
ORLEANS(LA)	ORLEANS	LA	13	ORLEANS-LA	#N/A	TRUE	1	
CALCASIEU(LA)	CALCASIEU	LA	11	CALCASIEU-LA	#N/A	TRUE	1	
DEWITT(IL)	DEWITT	IL	11	DEWITT-IL	#N/A	TRUE	1	
DE KALB(AL)	DE KALB	AL	11	DE KALB-AL	#N/A	TRUE	1	
LAFAYETTE(LA)	LAFAYETTE	LA	10	LAFAYETTE-LA	#N/A	TRUE	1	
MADISON(LA)	MADISON	LA	10	MADISON-LA	#N/A	TRUE	1	
MOREHOUSE(LA)	MOREHOUSE	LA	10	MOREHOUSE-LA	#N/A	TRUE	1	
SAINT MARTIN(LA)	SAINT MARTIN	LA	10	SAINT MARTIN-LA	#N/A	TRUE	1	
CONCORDIA(LA)	CONCORDIA	LA	9	CONCORDIA-LA	#N/A	TRUE	1	
SAINT CROIX(WI)	SAINT CROIX	WI	8	SAINT CROIX-WI	#N/A	TRUE	1	
SAINT CLAIR(MI)	SAINT CLAIR	MI	6	SAINT CLAIR-MI	#N/A	TRUE	1	
FRANKLIN(LA)	FRANKLIN	LA	6	FRANKLIN-LA	#N/A	TRUE	1	
ST JOHN THE BAPTIST(LA)	ST JOHN THE BAPTIST	LA	6	ST JOHN THE BAPTIST-LA	#N/A	TRUE	1	
WASHINGTON(LA)	WASHINGTON	LA	6	WASHINGTON-LA	#N/A	TRUE	1	
ASCENSION(LA)	ASCENSION	LA	5	ASCENSION-LA	#N/A	TRUE	1	
LA SALLE(LA)	LA SALLE	LA	5	LA SALLE-LA	#N/A	TRUE	1	
RICHLAND(LA)	RICHLAND	LA	5	RICHLAND-LA	#N/A	TRUE	1	
SAINT MARY(LA)	SAINT MARY	LA	5	SAINT MARY-LA	#N/A	TRUE	1	
UNION(LA)	UNION	LA	5	UNION-LA	#N/A	TRUE	1	
CLAIBORNE(LA)	CLAIBORNE	LA	4	CLAIBORNE-LA	#N/A	TRUE	1	
FAIRBANKS NORTH STAR(AK)	FAIRBANKS NORTH STAR	AK	4	FAIRBANKS NORTH STAR-AK	#N/A	TRUE	1	
BRISTOL(VA)	BRISTOL	VA	3	BRISTOL-VA	#N/A	TRUE	1	
AVOYELLES(LA)	AVOYELLES	LA	3	AVOYELLES-LA	#N/A	TRUE	1	
LIVINGSTON(LA)	LIVINGSTON	LA	3	LIVINGSTON-LA	#N/A	TRUE	1	
SAINT CHARLES(LA)	SAINT CHARLES	LA	3	SAINT CHARLES-LA	#N/A	TRUE	1	
SAINT LANDRY(LA)	SAINT LANDRY	LA	3	SAINT LANDRY-LA	#N/A	TRUE	1	
TERREBONNE(LA)	TERREBONNE	LA	3	TERREBONNE-LA	#N/A	TRUE	1	
SAINT JOHNS(FL)	SAINT JOHNS	FL	3	SAINT JOHNS-FL	#N/A	TRUE	1	
SAN SEBASTIAN(PR)	SAN SEBASTIAN	PR	2	SAN SEBASTIAN-PR	#N/A	TRUE	1	
SAINT FRANCOIS(MO)	SAINT FRANCOIS	MO	2	SAINT FRANCOIS-MO	#N/A	TRUE	1	
SAINT MARYS(MD)	SAINT MARYS	MD	2	SAINT MARYS-MD	#N/A	TRUE	1	
ALLEN(LA)	ALLEN	LA	2	ALLEN-LA	#N/A	TRUE	1	
BEAUREGARD(LA)	BEAUREGARD	LA	2	BEAUREGARD-LA	#N/A	TRUE	1	
BIENVILLE(LA)	BIENVILLE	LA	2	BIENVILLE-LA	#N/A	TRUE	1	
EVANGELINE(LA)	EVANGELINE	LA	2	EVANGELINE-LA	#N/A	TRUE	1	
IBERVILLE(LA)	IBERVILLE	LA	2	IBERVILLE-LA	#N/A	TRUE	1	
JACKSON(LA)	JACKSON	LA	2	JACKSON-LA	#N/A	TRUE	1	
LAFOURCHE(LA)	LAFOURCHE	LA	2	LAFOURCHE-LA	#N/A	TRUE	1	
POINTE COUPEE(LA)	POINTE COUPEE	LA	2	POINTE COUPEE-LA	#N/A	TRUE	1	
WEBSTER(LA)	WEBSTER	LA	2	WEBSTER-LA	#N/A	TRUE	1	
SAINT CLAIR(AL)	SAINT CLAIR	AL	2	SAINT CLAIR-AL	#N/A	TRUE	1	
JEFFERSON(KY)	JEFFERSON	KY	186	JEFFERSON-KY	29111	FALSE	0	
MCCRACKEN(KY)	MCCRACKEN	KY	70	MCCRACKEN-KY	21145	FALSE	0	
FAYETTE(KY)	FAYETTE	KY	66	FAYETTE-KY	39067	FALSE	0	
CHRISTIAN(KY)	CHRISTIAN	KY	44	CHRISTIAN-KY	29047	FALSE	0	
HARDIN(KY)	HARDIN	KY	43	HARDIN-KY	39093	FALSE	0	
MUHLENBERG(KY)	MUHLENBERG	KY	39	MUHLENBERG-KY	41177	FALSE	0	
DAVIESS(KY)	DAVIESS	KY	38	DAVIESS-KY	29059	FALSE	0	
PERRY(KY)	PERRY	KY	32	PERRY-KY	29193	FALSE	0	
ROWAN(KY)	ROWAN	KY	31	ROWAN-KY	37205	FALSE	0	
WHITLEY(KY)	WHITLEY	KY	28	WHITLEY-KY	53235	FALSE	0	
CALLOWAY(KY)	CALLOWAY	KY	26	CALLOWAY-KY	55035	FALSE	0	
BOYD(KY)	BOYD	KY	25	BOYD-KY	31019	FALSE	0	
FRANKLIN(KY)	FRANKLIN	KY	24	FRANKLIN-KY	25073	FALSE	0	
MADISON(KY)	MADISON	KY	23	MADISON-KY	29151	FALSE	0	
BELL(KY)	BELL	KY	22	BELL-KY	48013	FALSE	0	
PULASKI(KY)	PULASKI	KY	20	PULASKI-KY	29199	FALSE	0	
BOONE(KY)	BOONE	KY	19	BOONE-KY	29015	FALSE	0	
FULTON(KY)	FULTON	KY	18	FULTON-KY	36075	FALSE	0	
GRAVES(KY)	GRAVES	KY	16	GRAVES-KY	20083	FALSE	0	
HOPKINS(KY)	HOPKINS	KY	16	HOPKINS-KY	48107	FALSE	0	
HENDERSON(KY)	HENDERSON	KY	15	HENDERSON-KY	37101	FALSE	0	
BULLITT(KY)	BULLITT	KY	13	BULLITT-KY	13029	FALSE	0	
JOHNSON(KY)	JOHNSON	KY	12	JOHNSON-KY	29115	FALSE	0	
LAUREL(KY)	LAUREL	KY	11	LAUREL-KY	13125	FALSE	0	
PIKE(KY)	PIKE	KY	11	PIKE-KY	29195	FALSE	0	
WARREN(KY)	WARREN	KY	11	WARREN-KY	29227	FALSE	0	
WEBSTER(KY)	WEBSTER	KY	11	WEBSTER-KY	29233	FALSE	0	
CRITTENDEN(KY)	CRITTENDEN	KY	10	CRITTENDEN-KY	47055	FALSE	0	
ESTILL(KY)	ESTILL	KY	10	ESTILL-KY	01065	FALSE	0	
HARLAN(KY)	HARLAN	KY	10	HARLAN-KY	31095	FALSE	0	
RUSSELL(KY)	RUSSELL	KY	10	RUSSELL-KY	51207	FALSE	0	
TAYLOR(KY)	TAYLOR	KY	10	TAYLOR-KY	48217	FALSE	0	
WOODFORD(KY)	WOODFORD	KY	10	WOODFORD-KY	05239	FALSE	0	
BARREN(KY)	BARREN	KY	9	BARREN-KY	55009	FALSE	0	
BOYLE(KY)	BOYLE	KY	9	BOYLE-KY	21021	FALSE	0	
FLOYD(KY)	FLOYD	KY	9	FLOYD-KY	48071	FALSE	0	
LIVINGSTON(KY)	LIVINGSTON	KY	9	LIVINGSTON-KY	26139	FALSE	0	
MONTGOMERY(KY)	MONTGOMERY	KY	9	MONTGOMERY-KY	24173	FALSE	0	
NELSON(KY)	NELSON	KY	9	NELSON-KY	38179	FALSE	0	
WOLFE(KY)	WOLFE	KY	9	WOLFE-KY	39237	FALSE	0	
CALDWELL(KY)	CALDWELL	KY	8	CALDWELL-KY	29033	FALSE	0	
CLAY(KY)	CLAY	KY	8	CLAY-KY	27051	FALSE	0	
HARRISON(KY)	HARRISON	KY	8	HARRISON-KY	29097	FALSE	0	
LETCHER(KY)	LETCHER	KY	8	LETCHER-KY	12133	FALSE	0	
MCCREARY(KY)	MCCREARY	KY	8	MCCREARY-KY	48147	FALSE	0	
ADAIR(KY)	ADAIR	KY	7	ADAIR-KY	29001	FALSE	0	
CLARK(KY)	CLARK	KY	7	CLARK-KY	29049	FALSE	0	
BOURBON(KY)	BOURBON	KY	6	BOURBON-KY	48017	FALSE	0	
CARTER(KY)	CARTER	KY	6	CARTER-KY	29043	FALSE	0	
GREEN(KY)	GREEN	KY	6	GREEN-KY	55087	FALSE	0	
LOGAN(KY)	LOGAN	KY	6	LOGAN-KY	38141	FALSE	0	
OHIO(KY)	OHIO	KY	6	OHIO-KY	54183	FALSE	0	
BALLARD(KY)	BALLARD	KY	5	BALLARD-KY	24007	FALSE	0	
BUTLER(KY)	BUTLER	KY	5	BUTLER-KY	29031	FALSE	0	
GRANT(KY)	GRANT	KY	5	GRANT-KY	27081	FALSE	0	
HANCOCK(KY)	HANCOCK	KY	5	HANCOCK-KY	23091	FALSE	0	
LARUE(KY)	LARUE	KY	5	LARUE-KY	08123	FALSE	0	
LESLIE(KY)	LESLIE	KY	5	LESLIE-KY	21131	FALSE	0	
METCALFE(KY)	METCALFE	KY	5	METCALFE-KY	12169	FALSE	0	
OLDHAM(KY)	OLDHAM	KY	5	OLDHAM-KY	48185	FALSE	0	
WAYNE(KY)	WAYNE	KY	5	WAYNE-KY	26231	FALSE	0	
BREATHITT(KY)	BREATHITT	KY	4	BREATHITT-KY	21025	FALSE	0	
EDMONSON(KY)	EDMONSON	KY	4	EDMONSON-KY	46061	FALSE	0	
GRAYSON(KY)	GRAYSON	KY	4	GRAYSON-KY	48085	FALSE	0	
JACKSON(KY)	JACKSON	KY	4	JACKSON-KY	26109	FALSE	0	
MAGOFFIN(KY)	MAGOFFIN	KY	4	MAGOFFIN-KY	19153	FALSE	0	
MARSHALL(KY)	MARSHALL	KY	4	MARSHALL-KY	27157	FALSE	0	
WASHINGTON(KY)	WASHINGTON	KY	4	WASHINGTON-KY	24229	FALSE	0	
JESSAMINE(KY)	JESSAMINE	KY	3	JESSAMINE-KY	20113	FALSE	0	
KENTON(KY)	KENTON	KY	3	KENTON-KY	19117	FALSE	0	
KNOTT(KY)	KNOTT	KY	3	KNOTT-KY	17119	FALSE	0	
KNOX(KY)	KNOX	KY	3	KNOX-KY	23121	FALSE	0	
LYON(KY)	LYON	KY	3	LYON-KY	27143	FALSE	0	
MARION(KY)	MARION	KY	3	MARION-KY	29155	FALSE	0	
MARTIN(KY)	MARTIN	KY	3	MARTIN-KY	27159	FALSE	0	
MEADE(KY)	MEADE	KY	3	MEADE-KY	46163	FALSE	0	
MERCER(KY)	MERCER	KY	3	MERCER-KY	29167	FALSE	0	
MORGAN(KY)	MORGAN	KY	3	MORGAN-KY	29175	FALSE	0	
PENDLETON(KY)	PENDLETON	KY	3	PENDLETON-KY	54191	FALSE	0	
SCOTT(KY)	SCOTT	KY	3	SCOTT-KY	27209	FALSE	0	
SHELBY(KY)	SHELBY	KY	3	SHELBY-KY	29211	FALSE	0	
ALLEN(KY)	ALLEN	KY	2	ALLEN-KY	39003	FALSE	0	
CAMPBELL(KY)	CAMPBELL	KY	2	CAMPBELL-KY	46037	FALSE	0	
CASEY(KY)	CASEY	KY	2	CASEY-KY	19045	FALSE	0	
CLINTON(KY)	CLINTON	KY	2	CLINTON-KY	26053	FALSE	0	
FLEMING(KY)	FLEMING	KY	2	FLEMING-KY	45069	FALSE	0	
HART(KY)	HART	KY	2	HART-KY	09099	FALSE	0	
HENRY(KY)	HENRY	KY	2	HENRY-KY	29103	FALSE	0	
LEE(KY)	LEE	KY	2	LEE-KY	28129	FALSE	0	
LEWIS(KY)	LEWIS	KY	2	LEWIS-KY	29135	FALSE	0	
LINCOLN(KY)	LINCOLN	KY	2	LINCOLN-KY	23137	FALSE	0	
OWSLEY(KY)	OWSLEY	KY	2	OWSLEY-KY	16189	FALSE	0	
ROCKCASTLE(KY)	ROCKCASTLE	KY	2	ROCKCASTLE-KY	13203	FALSE	0	
TRIMBLE(KY)	TRIMBLE	KY	2	TRIMBLE-KY	06223	FALSE	0	
UNION(KY)	UNION	KY	2	UNION-KY	28225	FALSE	0	
CARLISLE(KY)	CARLISLE	KY	1	CARLISLE-KY	27039	FALSE	0	
CARROLL(KY)	CARROLL	KY	1	CARROLL-KY	24041	FALSE	0	
CUMBERLAND(KY)	CUMBERLAND	KY	1	CUMBERLAND-KY	23057	FALSE	0	
GREENUP(KY)	GREENUP	KY	1	GREENUP-KY	45089	FALSE	0	
MASON(KY)	MASON	KY	1	MASON-KY	26161	FALSE	0	
MENIFEE(KY)	MENIFEE	KY	1	MENIFEE-KY	26165	FALSE	0	
OWEN(KY)	OWEN	KY	1	OWEN-KY	21187	FALSE	0	
POWELL(KY)	POWELL	KY	1	POWELL-KY	30197	FALSE	0	
TODD(KY)	TODD	KY	1	TODD-KY	27219	FALSE	0	
JOHNSON(KS)	JOHNSON	KS	29	JOHNSON-KS	21091	FALSE	0	
SHAWNEE(KS)	SHAWNEE	KS	27	SHAWNEE-KS	55177	FALSE	0	
SEDGWICK(KS)	SEDGWICK	KS	25	SEDGWICK-KS	12173	FALSE	0	
